customer_id,first_name,last_name,date_of_birth,ssn_last4,email,phone_number,mailing_city,mailing_state,mailing_zip,customer_segment,employment_status,source_updated_at,source_system,change_reason
CUST-101195,Lauren,Foley,1989-03-11,8234,lauren.foley657@gmail.com,450-243-7361,Sarahhaven,NM,27454,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101196,Nicholas,Morales,2000-08-31,2762,nicholas.morales607@gmail.com,358-969-3353,Lake Adrianmouth,ND,42674,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101197,Theresa,Bray,1996-05-28,9513,theresa.bray158@yahoo.com,154-731-5663,Carrollstad,MI,15664,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101198,Craig,Roberts,1970-05-20,2804,craig.roberts675@hotmail.com,902-837-7270,New Brooke,WI,85718,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101199,Nicholas,Smith,2000-08-12,9914,nicholas.smith346@yahoo.com,281-644-1610,New Yvettemouth,MD,83680,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101200,Patricia,Cook,1998-03-08,9234,patricia.cook43@hotmail.com,464-051-0388,East Tracyborough,AL,35111,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101201,Douglas,Barnes,1972-01-31,0464,douglas.barnes84@hotmail.com,144-471-8939,Lauratown,OK,54471,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101202,Barbara,Williams,1976-04-27,0744,barbara.williams972@yahoo.com,909-228-8498,Hubbardmouth,WV,46455,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101203,Daniel,Mann,1995-10-21,9449,daniel.mann272@yahoo.com,872-717-4306,Port Danielfurt,MP,36020,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101204,Kimberly,Cannon,1949-08-18,3453,kimberly.cannon786@yahoo.com,398-818-7387,Pearsonstad,NY,29657,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101205,Jessica,Lewis,1964-01-24,9373,jessica.lewis427@yahoo.com,704-130-9091,Jameschester,AK,24918,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101206,Amy,Foster,1967-10-26,0496,amy.foster510@gmail.com,041-231-9057,Andersonview,WV,37135,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101207,Carl,Brown,1987-08-16,8938,carl.brown297@hotmail.com,941-932-4538,North Christineport,CT,83638,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101208,Sandra,Thomas,1963-08-31,4949,sandra.thomas495@yahoo.com,098-726-4963,East Nathaniel,NM,39632,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101209,Laura,Lopez,1948-05-28,4012,laura.lopez825@hotmail.com,326-118-9003,Patrickchester,CT,90618,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101210,Patrick,Williams,1948-04-16,6653,patrick.williams305@hotmail.com,672-020-0953,Barrychester,VA,18266,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101211,Chad,Ward,1971-05-02,7430,chad.ward75@hotmail.com,900-577-9500,South Johnmouth,AS,74305,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101212,Tammy,Johnson,1974-05-10,0981,tammy.johnson162@hotmail.com,713-072-2113,Knighthaven,NJ,10406,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101213,Diana,Simpson,1958-05-12,7202,diana.simpson426@gmail.com,454-617-1928,South Marymouth,KS,40660,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101214,John,Brown,2004-05-04,7933,john.brown476@gmail.com,442-252-1602,Herbertshire,KY,99503,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101215,Christopher,Best,2000-08-07,3342,christopher.best349@hotmail.com,094-477-2690,Lake Ian,SD,82487,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101216,Michael,Davis,2001-02-15,9939,michael.davis148@yahoo.com,617-948-0245,Breannastad,DE,50605,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101217,Benjamin,Rodriguez,1980-12-10,5121,benjamin.rodriguez883@gmail.com,589-126-8649,Scottside,NE,67832,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101218,Emily,Martinez,1974-06-26,5231,emily.martinez752@gmail.com,088-447-4083,Nicholsonside,CO,74498,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101219,Daniel,Johnson,1964-07-04,5658,daniel.johnson999@hotmail.com,216-400-6983,Franklinberg,MP,26372,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101220,Kristen,Petty,1963-10-03,6532,kristen.petty134@yahoo.com,864-708-2139,Floreschester,HI,19904,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101221,Jennifer,Smith,1951-06-02,6070,jennifer.smith528@gmail.com,372-055-0330,North Andrewhaven,MS,33094,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101222,Laura,Manning,2005-04-02,9202,laura.manning109@yahoo.com,391-900-8899,North Johnnyfurt,AS,00848,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101223,Andrew,Friedman,1996-12-01,5228,andrew.friedman248@yahoo.com,923-273-7989,Singhton,MS,01668,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101224,Amber,Quinn,1965-01-02,7642,amber.quinn126@gmail.com,867-463-0009,Gabriellebury,NE,16064,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101225,Pamela,Sharp,1961-10-06,4382,pamela.sharp461@yahoo.com,118-151-9854,Waltershire,AS,41008,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101226,Edward,Smith,1984-06-24,4061,edward.smith145@hotmail.com,015-353-4660,Morrisshire,PA,78781,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101227,John,Perkins,1988-06-06,1586,john.perkins52@yahoo.com,672-010-8240,Lake Kayla,PW,12507,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101228,Haley,Hernandez,1955-08-02,4754,haley.hernandez969@gmail.com,879-402-6208,Vincentland,NM,34852,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101229,Haley,Conway,1974-09-18,6293,haley.conway885@yahoo.com,364-235-7004,East Christineside,DC,72808,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101230,Jacqueline,Rodriguez,1954-05-02,6850,jacqueline.rodriguez255@yahoo.com,125-590-4610,South Carolynbury,AR,35169,Private Bank,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101231,Ronald,Johnson,1952-07-16,2616,ronald.johnson834@hotmail.com,382-710-1232,Jonesland,DC,04349,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101232,Diana,Baker,1978-06-21,5364,diana.baker957@yahoo.com,076-653-4460,Dianaberg,NV,55415,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101233,Vanessa,Christian,1964-12-26,9464,vanessa.christian739@gmail.com,191-530-5734,Bruceview,IA,46339,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101234,Angela,Henderson,1976-01-31,5123,angela.henderson195@yahoo.com,822-512-7267,New Philipchester,VT,51281,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101235,Sarah,Frederick,1993-01-07,2610,sarah.frederick511@gmail.com,241-976-8784,Thomasland,TN,21425,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101236,Belinda,Fowler,1968-07-26,8433,belinda.fowler479@gmail.com,618-489-7422,West Michelle,AS,27957,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101237,Kyle,Parker,1971-11-30,8171,kyle.parker901@hotmail.com,682-121-5649,Frankview,OK,23054,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101238,Andre,Ross,1987-09-02,5055,andre.ross510@yahoo.com,111-973-8818,South John,PR,88147,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101239,Roy,Parker,1967-03-01,0379,roy.parker93@hotmail.com,488-218-8496,South Richardtown,MI,13390,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101240,Lisa,Kaiser,1958-02-19,6442,lisa.kaiser518@gmail.com,543-412-3016,West Cherylhaven,NE,01050,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101241,Madison,Allen,1955-11-06,7491,madison.allen990@hotmail.com,860-032-0319,Pierceshire,RI,79719,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101242,Rita,Williams,1952-10-13,3944,rita.williams221@yahoo.com,003-471-3171,Gillside,MT,06476,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101243,Kimberly,Garcia,1984-02-26,9557,kimberly.garcia362@yahoo.com,259-084-1947,Michelletown,SC,16292,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101244,Chase,Mullen,1967-05-11,0797,chase.mullen52@yahoo.com,821-072-8878,South Devinmouth,PA,07872,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101245,Jennifer,Mcdonald,2002-06-08,4609,jennifer.mcdonald507@gmail.com,608-819-7223,Kingfort,WI,16310,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101246,Amanda,Washington,1996-03-03,9789,amanda.washington904@gmail.com,768-102-4808,Kristenmouth,VI,66102,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101247,Anthony,Jackson,1962-06-30,7710,anthony.jackson293@yahoo.com,323-622-1690,Morrisonfurt,OH,46692,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101248,Melanie,Green,1986-03-31,8793,melanie.green9@gmail.com,675-169-1395,North Marc,WA,15631,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101249,Mary,Kline,1995-05-10,1761,mary.kline442@yahoo.com,107-033-5084,West Melinda,UT,98550,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101250,Heather,Harvey,1997-10-21,2194,heather.harvey904@hotmail.com,248-481-3004,Lake Ronaldland,GU,02528,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101251,Leslie,Perez,1956-02-21,4333,leslie.perez745@yahoo.com,167-586-4633,Jesseside,CO,12752,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101252,Aaron,Smith,1954-06-20,5992,aaron.smith783@yahoo.com,764-278-9615,Wrightmouth,MD,98078,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101253,Kathy,Lin,1955-07-13,6606,kathy.lin375@gmail.com,775-123-9597,West Michaelberg,MS,84320,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101254,Brandon,Powers,1982-04-24,0741,brandon.powers411@gmail.com,360-244-6546,Mcdonaldton,MI,08975,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101255,Scott,Johnson,1959-05-27,0838,scott.johnson584@hotmail.com,715-647-8370,North Tommy,ME,30420,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101256,Alyssa,Parsons,1999-02-20,9204,alyssa.parsons200@yahoo.com,148-572-6029,West Jordan,WV,52199,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101257,Gina,Powell,1956-02-24,5939,gina.powell567@yahoo.com,288-407-6642,South Denisefurt,TX,27616,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101258,Douglas,Dougherty,1997-06-16,4728,douglas.dougherty76@hotmail.com,353-867-6259,East Patricia,NE,95139,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101259,William,Alvarez,1950-08-14,6329,william.alvarez517@hotmail.com,048-869-3205,Kimberlyview,AL,45963,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101260,Kristina,Mcdaniel,2002-04-28,7378,kristina.mcdaniel783@hotmail.com,273-961-5976,Kimberlymouth,ID,89867,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101261,Diana,Morris,1973-09-16,9008,diana.morris287@hotmail.com,789-775-5426,New Janettown,IA,69571,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101262,Jordan,Bruce,1975-04-03,1946,jordan.bruce132@yahoo.com,273-202-2271,Port Charlesmouth,MP,49127,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101263,Denise,Henry,1982-10-14,1584,denise.henry404@yahoo.com,162-042-9851,Josephside,MO,76145,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101264,Angela,Johnson,1957-10-14,6114,angela.johnson814@gmail.com,690-392-2026,North Wendyview,HI,89447,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101265,Raymond,Simpson,1952-02-01,5555,raymond.simpson572@yahoo.com,801-770-3163,Eatonton,FM,45384,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101266,Gina,Pugh,1964-06-26,5990,gina.pugh774@gmail.com,326-724-4693,Port Lindseyburgh,OK,37022,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101267,Kimberly,Hamilton,1961-08-11,2363,kimberly.hamilton204@hotmail.com,083-906-5402,Christinaside,MD,14751,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101268,Holly,Robinson,1982-09-01,9870,holly.robinson522@gmail.com,727-281-2916,West Denise,ME,74322,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101269,Lisa,Brown,1995-10-05,6576,lisa.brown513@hotmail.com,676-527-2845,New Tracy,RI,98663,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101270,Courtney,Brooks,1973-11-06,0659,courtney.brooks47@gmail.com,886-406-7560,North Amy,TN,94200,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101271,Sandra,Cunningham,1996-06-15,0637,sandra.cunningham141@gmail.com,902-215-4390,Jonathonshire,PW,05035,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101272,Brenda,Thompson,1956-09-10,5456,brenda.thompson824@gmail.com,332-023-5102,Rebeccamouth,MI,08283,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101273,Daniel,Dyer,1960-09-18,7761,daniel.dyer532@yahoo.com,450-369-8884,New James,WI,32692,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101274,James,Martin,1996-11-19,7487,james.martin153@yahoo.com,296-208-0598,North David,WY,35820,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101275,Karen,Davis,1998-08-14,9932,karen.davis915@gmail.com,759-659-9920,East Johnfort,MO,26464,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101276,Charles,Stevens,1981-09-12,8446,charles.stevens144@yahoo.com,210-629-4193,Petersonville,OR,17860,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101277,Henry,Griffin,1988-05-14,5373,henry.griffin954@gmail.com,753-626-4752,Kingville,MH,19095,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101278,Jacqueline,Zamora,1972-04-14,5218,jacqueline.zamora167@yahoo.com,300-992-8452,Bruceburgh,VT,14380,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101279,Bryan,Vazquez,1997-06-24,6438,bryan.vazquez632@yahoo.com,051-432-1914,Lake Maureen,NC,58384,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101280,Todd,Garza,1984-07-31,4902,todd.garza608@yahoo.com,792-542-2188,Lake Lori,SC,89027,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101281,Manuel,Huynh,1993-06-26,5511,manuel.huynh520@hotmail.com,204-877-0676,East Nicole,WV,22803,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101282,Brianna,Andersen,1972-07-14,8351,brianna.andersen546@gmail.com,590-257-8464,New Matthewhaven,WY,47592,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101283,Jill,Moreno,1995-09-16,8025,jill.moreno726@hotmail.com,256-726-2084,Olsonshire,WI,22558,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101284,Michael,Bradshaw,1997-08-10,9222,michael.bradshaw307@hotmail.com,551-962-8222,Alanville,ND,24533,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101285,Michael,Flynn,2001-10-04,7780,michael.flynn836@yahoo.com,247-286-3942,North Melissaburgh,WY,21803,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101286,John,Hill,1964-04-08,0272,john.hill378@hotmail.com,290-096-6270,South Raymond,KS,45418,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101287,Maria,Williams,1981-04-11,5427,maria.williams690@yahoo.com,321-740-0391,Lake Kathleenshire,IN,32693,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101288,Nathan,Gonzalez,1983-07-05,1795,nathan.gonzalez427@gmail.com,247-119-3600,Hannahaven,FL,60978,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101289,Todd,Johnson,1970-10-17,9563,todd.johnson316@yahoo.com,160-762-6438,Alexshire,MD,30420,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101290,Steven,Gonzalez,1972-03-02,0436,steven.gonzalez612@yahoo.com,623-133-6109,Justinland,NE,39779,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101291,Derrick,Gonzalez,1953-05-06,7775,derrick.gonzalez272@yahoo.com,441-372-7768,Thomaschester,MH,99073,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101292,Anthony,Trevino,1959-09-07,9477,anthony.trevino592@yahoo.com,942-904-6175,Craigside,NV,03092,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101293,Whitney,Huff,1976-04-09,3728,whitney.huff739@hotmail.com,932-420-2483,Parkerview,CA,65540,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101294,Gary,Adams,1972-06-10,0841,gary.adams598@yahoo.com,386-947-9025,Kendrastad,WA,30043,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101295,Nicholas,Juarez,1971-11-03,7871,nicholas.juarez175@hotmail.com,047-238-6410,New Matthewhaven,VI,44700,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101296,Connie,Edwards,1990-08-17,8589,connie.edwards645@yahoo.com,216-435-9900,South Amanda,KS,88576,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101297,Ronald,Torres,1996-09-08,6229,ronald.torres152@hotmail.com,614-378-8443,Williamsfurt,CO,71572,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101298,Karen,Bridges,2003-06-14,3968,karen.bridges33@yahoo.com,646-726-3681,Donnaland,NC,49360,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101299,Lisa,Francis,1980-09-23,9380,lisa.francis971@gmail.com,277-291-0845,Lake Shawnside,MS,03179,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101300,Kelly,Young,1971-06-27,1800,kelly.young196@yahoo.com,050-337-4698,East Anthony,NJ,84991,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101301,Scott,Clark,1995-01-03,0310,scott.clark452@yahoo.com,182-226-6794,New Allenhaven,NV,67096,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101302,Deborah,Jordan,1960-03-28,5139,deborah.jordan429@yahoo.com,906-739-6342,Archertown,WA,41777,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101303,Lauren,Little,1996-10-15,2481,lauren.little423@hotmail.com,492-217-0486,New Michellemouth,AK,53864,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101304,Peter,Lopez,1951-02-22,3340,peter.lopez421@gmail.com,629-073-9928,Lake Wandaside,GA,64796,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101305,David,Moore,1988-05-02,8221,david.moore794@gmail.com,371-708-6494,South Brenda,GA,04460,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101306,Jamie,Dominguez,1978-08-28,7726,jamie.dominguez894@hotmail.com,313-549-0145,Colefurt,PA,24045,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101307,Bryan,Morgan,1978-11-01,1020,bryan.morgan723@gmail.com,054-982-4388,Donnabury,AS,07618,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101308,Heidi,Patton,1987-10-31,2262,heidi.patton532@hotmail.com,178-167-8066,Elizabethville,MA,85068,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101309,Allison,Shields,1991-08-06,3397,allison.shields575@gmail.com,164-928-1503,Hamptonville,NJ,07631,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101310,Sharon,Madden,1971-07-04,5325,sharon.madden679@yahoo.com,070-308-8081,Mooreberg,NC,22207,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101311,Caroline,Perry,1957-09-05,7837,caroline.perry539@yahoo.com,485-007-2889,Stephanieburgh,SD,85284,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101312,Steven,Hill,1951-12-17,6173,steven.hill322@hotmail.com,069-196-1276,Andersonside,AZ,70019,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-101313,Dennis,Smith,1983-11-03,2837,dennis.smith471@yahoo.com,026-344-4359,Mccoyburgh,SD,33672,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101314,Matthew,Boyd,1995-03-26,8734,matthew.boyd351@yahoo.com,012-042-4253,Carlsonshire,CO,20975,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101315,Summer,Ellis,1962-01-06,8950,summer.ellis363@gmail.com,849-760-3967,East Samanthaport,IA,49709,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101316,Lucas,Richard,1999-04-19,4331,lucas.richard625@yahoo.com,055-364-8187,Kimberlyview,TX,02633,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101317,Tara,Russo,1995-07-26,7932,tara.russo197@yahoo.com,882-159-7738,Joshuafurt,MT,20459,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101318,Yolanda,Yu,1960-12-24,4038,yolanda.yu286@gmail.com,667-998-6491,West Bonnie,OK,64018,Private Bank,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101319,Tammy,Wyatt,1986-04-04,9143,tammy.wyatt306@gmail.com,204-298-6226,North Patrick,MO,10026,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101320,Tammy,Fry,1980-08-10,3684,tammy.fry965@yahoo.com,235-699-9299,East Malik,OH,96813,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101321,Tim,Kaufman,1979-11-04,4876,tim.kaufman790@yahoo.com,779-256-0413,Aliciaton,NC,33461,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101322,Paula,Li,1953-02-21,4735,paula.li722@gmail.com,983-912-2600,North Keithton,SD,86775,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101323,Holly,Spears,1956-02-09,3396,holly.spears707@hotmail.com,143-049-1341,East Zacharyshire,NM,42627,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101324,Edwin,Reid,1979-02-14,8011,edwin.reid325@gmail.com,099-865-6422,Reginamouth,RI,93486,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101325,Deborah,Brown,1958-03-10,7861,deborah.brown358@yahoo.com,309-766-9194,Martinezshire,GU,71961,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101326,Samantha,Werner,1949-07-25,9183,samantha.werner957@yahoo.com,682-017-5307,Ortizhaven,NE,75457,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101327,Mathew,Castillo,1991-07-17,4480,mathew.castillo295@hotmail.com,404-347-4125,North Diane,NJ,87070,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101328,Christine,Jefferson,1953-03-20,1996,christine.jefferson588@gmail.com,777-321-7503,Millershire,WV,87433,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101329,Harry,Williams,1987-11-27,8899,harry.williams389@hotmail.com,991-938-7337,East Kennethburgh,AS,39026,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101330,Melissa,Collins,1996-09-12,6464,melissa.collins839@yahoo.com,890-476-0786,Port Jeremiah,CA,01174,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-101331,Heather,Ruiz,1966-03-26,5654,heather.ruiz978@hotmail.com,170-851-7328,Christianstad,MS,25743,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101332,Teresa,Johnson,1994-10-21,2399,teresa.johnson298@hotmail.com,580-558-1157,Josephfurt,TN,48439,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101333,John,Estrada,2001-01-22,0689,john.estrada295@gmail.com,770-040-9304,Patriciaville,ND,36715,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101334,Traci,Vang,1962-01-06,1294,traci.vang355@hotmail.com,822-180-3966,Port Shelby,VA,05731,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101335,John,Watson,1995-03-14,7247,john.watson672@hotmail.com,640-788-0265,New Heidi,CO,50588,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101336,Justin,Kim,1982-05-31,4201,justin.kim766@gmail.com,356-230-3974,Melissahaven,PW,66984,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101337,Rachel,Gill,1996-05-04,7849,rachel.gill220@yahoo.com,089-870-9201,New Maryport,VI,29645,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101338,Christian,Gonzalez,1997-04-02,3310,christian.gonzalez848@gmail.com,661-158-4858,West Frankfurt,IA,24942,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101339,Dominique,Rodriguez,1985-08-27,8824,dominique.rodriguez278@gmail.com,472-205-3970,Woodsview,MN,93715,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101340,Joshua,Castillo,1988-02-03,9208,joshua.castillo713@gmail.com,823-171-4619,Jessicashire,KY,55711,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101341,Nancy,Tucker,1970-01-25,4450,nancy.tucker141@yahoo.com,262-359-6053,East Kaitlynland,WA,70574,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101342,Kevin,Anderson,1975-10-17,1789,kevin.anderson631@hotmail.com,703-686-0506,North Randy,IA,57382,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101343,Maria,Watson,1955-02-03,9614,maria.watson246@hotmail.com,164-098-9103,New Davidburgh,AR,97596,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101344,John,Johnson,1968-10-03,3972,john.johnson52@gmail.com,945-237-5979,Jesseville,OK,85601,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-101345,Madison,Costa,1950-01-04,8700,madison.costa232@hotmail.com,860-275-7454,Tinashire,DC,06247,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
